ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
வசதியாக	RB	B-RBP	vacawi,N,Aka-ADV,,,,	{MCL}
,	RD_PUNC	I-RBP	&comma;,punc,,,,,	o
ஒருவருடத்திற்குள்	N_NN	B-NP	oVruvarutawwirYkulY,unk,,,,,,	o
ராஜினாமா	N_NN	I-NP	rAjinYAmA,N,,,,,	o
செய்வோம்	V_VM_VF	B-VGF	ceVy,V,FUTURE,pl,1,f,	o
என்பதையும்	CC_CCS	B-CCP	eVnY,V,FUTURE,,,,RP-PRP	o
மறந்துவிட்டார்	V_VM_VF	B-VGF	marYa,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

தவிர	PSP	B-BLK	wavira,PSP,,,,,	{RP}
நீங்கள்	PR_PRP	B-NP	nIfkalY,PN,,,,,	o
வைத்த	V_VM_VNF_RP	B-VGNF	vE,V,PAST,,,,RP	o
தமிழ்த்	N_NNP	B-NP	wamilYY,N,,,,,	o
திரைப்பட	N_NN	I-NP	wirEppata,ADJ,,,,,	o
நடிகர்	N_NN	I-NP	natikar,N,,,,,	o
சங்கம்	N_NN	I-NP	cafkam,N,,,,,	o
என்ற	CC_CCS	B-CCP	eVnYrYa,ADV,,,,,	o
கோரிக்கையை	N_NN	B-NP	korikkE,N,E-ACC,,,,	{/RP}
அவரும்	PR_PRP	B-NP	avar,PN,,,,mf,	{NF}
அவரது	PR_PRP	B-NP	avar,PN,awu-GEN,,,mf,	o
சகாக்களும்	N_NN	I-NP	cakA,N,,pl,,,	o
நிராகரித்து	V_VM_VNF_VBN	B-VGNF	nirAkari,V,,,,,VBP	{/NF}
காற்றில்	N_NN	B-NP	kArYrYu,N,il-LOC,,,,	{MCL}
பறக்கவிட்டு	V_VM_VNF_VBN	B-VGF	parYakkavitu,V,,,,,VBP	o
விட்டனர்	V_VM_VF	I-VGF	vitu,V,PAST,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இதெல்லாம்	PR_PRP	B-NP	iweVllAm,N,,,,,	o
நடிகர்	N_NN	B-NP	natikar,N,,,,,	o
சங்க	N_NN	I-NP	cafka,ADJ,,,,,	o
விவகாரம்	N_NN	I-NP	vivakAram,N,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	o

இதில்	PR_PRP	B-NP	iwu,PN,il-LOC,,,,	{COM}
தயாரிப்பாளர்களுக்கென்ன	JJ	B-NP	wayArippAlYarkalYukkeVnYnYa,unk,,,,,,	o
பிரச்சனை	N_NN	I-NP	piraccanYE,N,,,,,	o
என்றால்	CC_CCS	B-CCP	eVnYrYAl,ADV,,,,,	o
நடிகர்	N_NN	B-NP	natikar,N,,,,,	o
சங்கப்	N_NN	I-NP	cafka,ADJ,,,,,	o
பதவியிலிருக்கும்போதே	N_NN	I-NP	pawaviyiliru,V,FUTURE,,,,RP-PSP-PSP	o
இன்னொரு	JJ	B-NP	inYnYoVru,ADJ,,,,,	o
தாய்	N_NN	I-NP	wAy,N,,,,,	o
சங்கமான	JJ	B-NP	cafkam,N,AnYa-ADJ,,,,	o
தயாரிப்பாளர்	N_NN	I-NP	wayArippAlYar,N,,pl,,,	o
சங்கத்தில்	N_NN	B-NP	cafkaw,N,il-LOC,,,,	o
போட்டியிடுவதா	DM_DMQ	B-BLK	pottiyituvawA,unk,,,,,,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
கேட்டால்	V_VM_VNF_COND	B-VGNF	kelY,V,PAST,,,,COND	{MCL}
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
அதுவும்	PR_PRP	B-NP	awu,PN,,,,,	o
இல்லை	RP_NEG	B-VGF	illE,V,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அதுதான்	PR_PRP	B-NP	awu,PN,wAnY-PSP,,,,	{MCL}
போட்டியிடலாம்	V_VM_VF	B-VGF	pottiyitu,V,,,,,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/MCL}
நடிகர்	N_NN	B-NP	natikar,N,,,,,	{MCL}
சங்க	N_NN	I-NP	cafka,ADJ,,,,,	o
விதியும்	N_NN	I-NP	viwi,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
தயாரிப்பாளர்	N_NN	B-NP	wayArippAlYar,N,,pl,,,	o
சங்க	N_NN	I-NP	cafka,ADJ,,,,,	o
விதியும்	N_NN	I-NP	viwi,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
நீதிமன்றத்தின்	N_NN	B-NP	nIwimanYrYam,N,inY-GEN,,,,	o
சட்டமும்	N_NN	I-NP	cattam,N,,,,,	o
சொல்லிவிட்டதே	V_VM_VF	B-VGF	coVl,V,PAST,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

நாங்களும்	PR_PRP	B-NP	nAfkalY,PN,,,,,	{MCL}
அதை	PR_PRP	B-NP	awu,PN,E-ACC,,,,	o
ஏற்று	V_VM_VNF_VBN	B-VGF	el,V,,,,,VBP	o
போட்டியிடத்	V_VM_VNF_INF	I-VGNF	pottiyitu,V,,,,,INF	o
தயாராகிவிட்டோமே	V_VM_VF	I-VGNF	wayArAku,V,PAST,pl,1,f,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஆனால்	CC_CCD	B-CCP	AnYAl,CONJ,,,,,	{NF}
அவர்	PR_PRP	B-NP	avar,PN,,,,mf,	o
இப்போது	RB	B-RBP	ippowu,ADV,,,,,	o
தேர்ந்த	JJ	B-NP	wernwa,ADJ,,,,,	o
அரசியல்வாதியைப்	N_NN	I-NP	araciyalvAwi,N,E-ACC,,,,	o
போல	PSP	B-BLK	pola,PSP,,,,,	o
நடிகர்	N_NN	B-NP	natikar,N,,,,,	o
சங்க	N_NN	I-NP	cafka,ADJ,,,,,	o
அடிக்கல்	N_NN	I-NP	atikkal,N,,,,,	o
நாட்டு	N_NN	B-NP	nAtu,N,u-GEN,,,,	o
விழாவை	N_NN	I-NP	vilYYA,N,E-ACC,,,,	o
கையிலெடுத்து	V_VM_VNF_VBN	B-VGNF	kEyileVtu,V,,,,,VBP	{/NF}
அதற்கு	PR_PRP	B-NP	awu,PN,ku-DAT,,,,	{NF}
உங்களை	PR_PRP	B-NP	ufkalY,PN,E-ACC,pl,,mf,	o
இழுத்து	V_VM_VNF_VBN	B-VGNF	ilYYu,V,,,,,VBP	{/NF}
விளம்பரம்	N_NN	B-NP	vilYamparam,N,,,,,	{NF}
தேடி	V_VM_VNF_VBN	B-VGNF	wetu,V,,,,,VBP	{/NF}
ஓட்டுக்களை	N_NN	B-NP	ottu,N,E-ACC,pl,,,	{COM}
பெறலாம்	V_VM_VF	B-VGF	peVrYu,V,,,,,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
கணக்குப்	N_NN	B-NP	kaNakku,N,,,,,	{NF}
போட்டு	V_VM_VNF_VBN	B-VGNF	potu,V,,,,,VBP	{/NF}
வேலை	N_NN	B-NP	velE,N,,,,,	{MCL}
செய்கிறார்	V_VM_VF	B-VGF	ceVy,V,PRESENT,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அதற்கு	PR_PRP	B-NP	awu,PN,ku-DAT,,,,	o
உங்களை	PR_PRP	B-NP	ufkalY,PN,E-ACC,pl,,mf,	{MCL}
பயன்படுத்திக்கொள்ள	V_VM_VNF_INF	B-VGNF	payanYpatuwwikkoVlY,V,,,,,INF	o
நினைக்கிறார்	V_VM_VF	I-VGNF	ninYE,V,PRESENT,sg,3,c,	{/MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	o

இந்த	DM_DMR	B-NP	inwa,ADJ,,,,,	{RP}
அடிக்கல்	N_NN	I-NP	atikkal,N,,,,,	o
நாட்டுவிழாவை	N_NN	B-NP	nAttuvilYYA,N,E-ACC,,,,	o
செய்யத்	V_VM_VNF_INF	B-VGNF	ceVy,V,,,,,INF	o
தகுதியானவர்	V_VM_VNF_RP_PRP	I-VGNF	wakuwiyAnYavar,N,,pl,,,	{/RP}
நீங்கள்தான்	PR_PRP	B-NP	nIfkalY,PN,wAnY-PSP,,,,	{MCL}
என்ற	CC_CCS	B-CCP	eVnYrYa,ADV,,,,,	o
மாற்றுக்கருத்து	N_NN	B-NP	mArYrYukkaruwwu,N,,,,,	o
யாருக்கும்	DM_DMQ	B-BLK	yAr,PN,ukku-DAT,,,,	o
இருக்கப்	V_VM_VNF_INF	B-VGNF	iru,V,,,,,INF	o
போவதில்லை	RP_NEG	I-VGNF	po,V,FUTURE,,,,RP-PRP-NEG	{/MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	o

என்னுடைய	PR_PRP	B-NP	eVnY,PN,utEya-GEN,,,,	{MCL}
வேண்டுகோளெல்லாம்	N_NN	B-NP	veNtukolY,N,eVllAm-PSP,,,,	o
நீங்கள்	PR_PRP	B-NP	nIfkalY,PN,,,,,	o
விஷாலின்	N_NN	I-NP	viRAl,N,inY-GEN,,,m,	o
பதவி	N_NN	I-NP	pawavi,N,,pl,,,	o
ஆசைக்கும்	V_VM_VNF_RP	B-VGNF	AcE,N,kku-DAT,,,,	o
தவறான	JJ	B-NP	wavarYu,N,AnYa-ADJ,,,,	o
முன்னெடுப்புக்கும்	N_NN	I-NP	munYnYeVtuppu,N,kku-DAT,,,,	o
துணைபோகவேண்டாம்	RP_NEG	B-VGF	wuNEpo,V,,,,,NEG	o
என்ற	CC_CCS	B-CCP	eVnYrYa,ADV,,,,,	o
ஒன்றே	N_NN	B-NP	oVnYrYu,N,,,,,	o
ஒன்றுதான்	N_NN	I-NP	oVnYrYu,N,wAnY-PSP,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	{/MCL}

அதற்கு	PR_PRP	B-NP	awu,PN,ku-DAT,,,,	{MCL}
துணைபோகவேண்டாம்	RP_NEG	B-NEGP	wuNEpo,V,,,,,NEG	o
எனச்சொல்ல	CC_CCS	B-CCP	eVnYaccoVlla,unk,,,,,,	o
மிக	RP_INTF	B-NP	mika,ADJ,,,,,	o
முக்கியமான	JJ	I-NP	mukkiyam,N,AnYa-ADJ,,,,	o
காரணம்	N_NN	I-NP	kAraNam,N,,,,,	o
இந்தக்	DM_DMR	B-NP	inwa,ADJ,,,,,	o
கட்டிடத்திற்கு	N_NN	I-NP	kattitam,N,ku-DAT,,,,	o
சென்னை	N_NNP	B-NP	ceVnYnYE,N,,,,,	o
மாநகராட்சி	N_NN	I-NP	mAnakarAtci,N,,,,,	o
இன்னும்	RB	B-RBP	inY,N,,,,,	o
முறைப்படியான	JJ	B-NP	murYEppatiyAnYa,unk,,,,,,	o
அனுமதி	N_NN	I-NP	anYumawi,N,,,,,	o
கொடுக்கவில்லையென்பதுதான்	V_VM_VF	B-VGF	koVtukkavillEyeVnYpawuwAnY,unk,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

முறையான	JJ	B-NP	murYE,N,AnYa-ADJ,pl,,,	{RP}
அனுமதி	N_NN	I-NP	anYumawi,N,,,,,	o
பெறாமல்	RP_NEG	B-NEGP	peVrYu,V,,,,,NEG	o
அடிக்கல்	N_NN	B-NP	atikkal,N,,,,,	o
நாட்ட	N_NN	I-NP	nAttu,V,,,,,INF	o
நடத்தப்படும்	V_VM_VNF_RP	B-VGNF	natawwu,V,FUTURE,,,,RP	o
இந்த	DM_DMR	B-NP	inwa,ADJ,,,,,	o
விழாவில்	N_NN	I-NP	vilYYA,N,il-LOC,,,,	{/RP}
நீங்கள்	PR_PRP	B-NP	nIfkalY,PN,,,,,	{NF}
கலந்துகொண்டு	V_VM_VNF_VBN	B-VGNF	kalanwukoVlY,V,,,,,VBP	{/NF}
உங்கள்	PR_PRP	B-NP	ufkalY,PN,,pl,,mf,	{MCL}
மீது	PSP	B-BLK	mIwu,PSP,,,,,	o
ஒரு	QT_QTC	B-NP	oVru,ADJ,,,,,	o
சிறு	JJ	I-NP	cirYu,ADJ,,,,,	o
கரும்புள்ளி	N_NN	I-NP	karumpulYlYi,N,,,,,	o
விழ	V_VM_VNF_INF	B-VGNF	vilYYu,V,,,,,INF	o
விட	V_VM_VNF_INF	I-VGNF	vitu,V,,,,,INF	o
வேண்டாம்	RP_NEG	I-VGNF	veNtAm,V,,,,,	o
என்பது	CC_CCS	B-CCP	eVnY,V,FUTURE,sg,3,n,	o
என்	PR_PRP	B-NP	eVnY,PN,,,,,	o
வேண்டுகோளும்	N_NN	I-NP	veNtukolY,N,,,,,	o
என்	PR_PRP	B-NP	eVnY,PN,,,,,	o
போன்ற	PSP	B-BLK	ponYrYa,ADJ,,,,,	o
சிறு	JJ	B-NP	cirYu,ADJ,,,,,	o
தயாரிப்பாளர்களின்	N_NN	I-NP	wayArippAlYar,N,inY-GEN,pl,,,	o
வேண்டுகோளும்	N_NN	B-NP	veNtukolY,N,,,,,	o
ஆகும்	V_VM_VF	B-VGF	Akum,V,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

நான்	PR_PRP	B-NP	nAnY,PN,,,,,	{CON}
சொல்வது	V_VM_VNF_VBN	B-VGNF	coVl,V,FUTURE,sg,3,n,	o
தவறென்றால்	V_VM_VNF_COND	I-VGNF	wavarYeVnYrYAl,unk,,,,,,	{/CON}
தயவுசெய்து	RB	B-RBP	wayavuceVywu,ADV,,,,,	{CON}
தாங்கள்	PR_PRP	B-NP	wAfkalY,PN,,,,,	o
நினைத்தால்	V_VM_VNF_COND	B-VGNF	ninYE,V,PAST,,,,COND	{/CON}
இதன்	PR_PRP	B-NP	iwanY,PN,,,,,	{INF}
உண்மைத்தன்மையை	N_NN	I-NP	uNmEwwanYmE,N,E-ACC,,,,	o
அறிய	V_VM_VNF_INF	B-VGNF	arYi,V,,,,,INF	{/INF}
ஒரு	QT_QTC	B-NP	oVru,ADJ,,,,,	{MCL}
நிமிடமே	N_NN	I-NP	nimitam,N,,,,,	o
பிடிக்கும்	V_VM_VF	B-VGF	piti,V,FUTURE,sg,3,n,	o
என்பதை	CC_CCS	B-CCP	eVnY,V,FUTURE,sg,3,n,	o
நினைவூட்ட	V_VM_VNF_INF	B-VGNF	ninYEvUttu,V,,,,,INF	o
விரும்புகிறேன்	V_VM_VF	I-VGNF	virumpu,V,PRESENT,sg,1,c,	{/MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	o

விதிகளுக்குட்பட்டு	V_VM_VNF_VBN	B-VGNF	viwikalYukkutpatu,V,,,,,VBP	{RP}
நடக்கும்	V_VM_VNF_RP	I-VGNF	nata,V,FUTURE,,,,RP	o
எங்கள்	PR_PRP	B-NP	eVfkalY,PN,,,,,	{MCL}
ரஜினி	N_NNP	I-NP	rajinYi,N,,,,m,	{/RP}
இதை	PR_PRP	B-NP	iwu,PN,E-ACC,,,,	o
ஒருபோதும்	RB	B-VGF	oVrupowum,ADV,,,,,	o
ஏற்றுக்கொள்ளமாட்டார்	V_VM_VF	I-VGF	erYrYukkoVlY,V,PAST,sg,3,c,	o
என்ற	CC_CCS	B-CCP	eVnYrYa,ADV,,,,,	o
நம்பிக்கை	N_NN	B-NP	nampikkE,N,,,,,	o
எங்களுக்குள்ளது	V_VM_VF	B-VGF	eVfkalYukkulYlYawu,unk,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

நடிகர்	N_NN	B-NP	natikar,N,,,,,	{MCL}
சங்க	N_NN	I-NP	cafka,ADJ,,,,,	o
கட்டிடம்	N_NN	B-NP	kattitam,N,,,,,	o
கட்டவில்லை	RP_NEG	B-VGF	kattu,V,,,,,NEG	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

எந்த	DM_DMQ	B-BLK	eVnwa,ADJ,,,,,	{MCL}
வாக்குறுதிகளையும்	N_NN	B-NP	vAkkurYuwi,N,E-ACC,pl,,,	o
நிறைவேற்றவில்லை	RP_NEG	B-VGF	nirYEverYrYu,V,,,,,NEG	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஆனால்	CC_CCD	B-CCP	AnYAl,CONJ,,,,,	{COM}
அதற்குள்	PR_PRP	B-NP	awu,PN,ku-DAT,,,,	o
தயாரிப்பாளர்	N_NN	B-NP	wayArippAlYar,N,,pl,,,	o
சங்கத்தில்	N_NN	I-NP	cafkaw,N,il-LOC,,,,	o
போட்டி	N_NN	B-NP	potti,N,,,,,	o
ஏன்	DM_DMQ	B-BLK	enY,WQ,,,,,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
நாங்கள்	PR_PRP	B-NP	nAfkalY,PN,,,,,	{RP}
கேட்ட	V_VM_VNF_RP	B-VGNF	kelY,V,PAST,,,,RP	o
கேள்விக்கு	N_NN	B-NP	kelYvi,N,kku-DAT,pl,,,	{/RP}
பதில்	N_NN	B-NP	pawil,N,,,,,	o
சொல்ல	V_VM_VNF_INF	B-VGNF	coVl,V,,,,,INF	o
முடியாமல்	RP_NEG	B-NEGP	mutiyAmal,ADV,,,,,	o
நடத்தப்படும்	V_VM_VNF_RP	B-VGNF	natawwu,V,FUTURE,,,,RP	o
இந்த	DM_DMR	B-NP	inwa,ADJ,,,,,	o
கண்துடைப்பு	N_NN	I-NP	kaNwutEppu,N,,,,,	o
விழாவை	N_NN	I-NP	vilYYA,N,E-ACC,,,,	o
தாங்கள்	PR_PRP	B-NP	wAfkalY,PN,,,,,	o
தயவுசெய்து	RB	B-VGF	wayavuceVywu,ADV,,,,,	o
அனுமதியாதீர்கள்	V_VM_VF	I-VGF	anYumawiyAwIrkalY,unk,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அரசியல்	N_NN	B-NP	araciyal,N,,,,,	{MCL}
தேர்தல்	N_NN	I-NP	werwal,N,,,,,	o
விதிகளில்	N_NN	I-NP	viwi,N,il-LOC,pl,,,	o
தேர்தல்	N_NN	B-NP	werwal,N,,,,,	o
தேதி	N_NN	I-NP	wewi,N,,,,,	o
அறிவிக்கப்பட்ட	V_VM_VNF_RP	B-VGNF	arYivi,V,PAST,,,,RP	o
பின்	PSP	B-BLK	pinY,N,,,,,	o
எந்த	DM_DMQ	B-BLK	eVnwa,ADJ,,,,,	o
நலத்திட்டங்களோ	N_NN	B-NP	nalawwittam,N,,pl,,,	o
பொதுப்	N_NN	B-NP	poVwu,N,,,,,	o
பயன்களையோ	N_NN	I-NP	payanY,N,E-ACC,pl,,,	o
போட்டியாளர்	N_NN	B-NP	pottiyAlYar,N,,,,,	o
அறிவிக்கவே	V_VM_VNF_INF	B-VGNF	arYivi,V,,,,,	o
கூடாது	RP_NEG	I-VGNF	kUtu,V,,,,,NEG	o
என்ற	CC_CCS	B-CCP	eVnYrYa,ADV,,,,,	o
விதி	N_NN	B-NP	viwi,N,,,,,	o
ஏன்	DM_DMQ	B-BLK	enY,WQ,,,,,	o
ஏற்படுத்தப்பட்டிருக்கிறது	V_VM_VF	B-VGF	erYpatuwwu,V,PRESENT,sg,3,n,	o
என்பது	CC_CCS	B-CCP	eVnY,V,FUTURE,sg,3,n,	o
தாங்கள்	PR_PRP	B-NP	wAfkalY,PN,,,,,	o
அறியாததல்ல	RP_NEG	B-VGF	arYiyAwawalla,unk,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இருந்தும்	V_VM_VNF_VBN	B-VGNF	iru,V,,,,,VBP	{MCL}
இங்கு	RB	B-RBP	ifku,ADV,,,,,	o
தேர்தல்	N_NN	B-NP	werwal,N,,,,,	o
ஆணையமும்	N_NN	I-NP	ANEyam,N,,,,,	o
கிடையாது	RP_NEG	B-VGF	kitE,V,,,,,NEG	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அதைப்போன்ற	PR_PRP	B-NP	awu,PN,E-ACC,,,,	{MCL}
நெறிமுறையும்	N_NN	B-NP	neVrYimurYE,N,,,,,	o
வகுக்கப்படவில்லை	RP_NEG	B-VGF	vaku,V,,,,,NEG	o
என்பது	CC_CCS	B-CCP	eVnY,V,FUTURE,sg,3,n,	o
விஷாலுக்கு	N_NN	B-NP	viRAl,N,ukku-DAT,,,m,	o
சாதகமாக	RB	B-VGF	cAwakam,N,Aka-ADV,,,,	o
உள்ளது	V_VM_VF	I-VGF	ulY,V,PRESENT,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அதைப்	PR_PRP	B-NP	awu,PN,E-ACC,,,,	{INF}
பயன்படுத்தி	V_VM_VNF_VBN	B-VGNF	payanYpatuwwu,V,,,,,VBP	o
முழுக்க	V_VM_VNF_INF	I-VGNF	mulYYukka,ADV,,,,,	o
முழுக்க	V_VM_VNF_INF	I-VGNF	mulYYukka,ADV,,,,,	{/INF}
தயாரிப்பாளர்	N_NN	B-NP	wayArippAlYar,N,,pl,,,	{NF}
சங்கத்	N_NN	I-NP	cafkaw,N,,,,,	o
தேர்தலைக்	N_NN	I-NP	werwal,N,E-ACC,,,,	o
குறிவைத்து	V_VM_VNF_VBN	B-VGNF	kurYivE,V,,,,,VBP	{/NF}
தனது	PR_PRF	B-NP	wanY,PN,awu-GEN,,,,	{MCL}
அவசரகோலத்தை	N_NN	B-NP	avacarakolawwE,unk,,,,,,	o
அரங்கேற்றத்	V_VM_VNF_INF	B-VGNF	arafkerYrYu,V,,,,,INF	o
துடிக்கிறார்	V_VM_VF	I-VGNF	wuti,V,PRESENT,sg,3,c,	{/MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	o

அதற்கு	PR_PRP	B-NP	awu,PN,ku-DAT,,,,	{MCL}
வலு	N_NN	B-NP	valu,N,,,,,	o
சேர்க்கவே	RB	B-RBP	cer,V,,,,,	o
உங்களை	PR_PRP	B-NP	ufkalY,PN,E-ACC,pl,,mf,	o
அழைத்துள்ளனர்	V_VM_VF	B-VGF	alYYE,V,PRESENT,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இது	PR_PRP	B-NP	iwu,PN,,,,,	{MCL}
உங்களைப்	PR_PRP	B-NP	ufkalY,PN,E-ACC,pl,,mf,	o
பயன்படுத்தும்	V_VM_VNF_RP	B-VGNF	payanYpatuwwu,V,FUTURE,,,,RP	o
சதிச்செயலே	N_NN	B-NP	cawicceVyal,N,,,,,	o
அன்றி	RP_NEG	B-VGF	anYrYi,ADV,,,,,	o
வேறொன்றுமில்லை	RP_NEG	I-VGF	verYoVnYrYumillE,V,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

நீங்கள்	PR_PRP	B-NP	nIfkalY,PN,,,,,	{MCL}
எதையும்	DM_DMQ	B-BLK	eVwu,PN,E-ACC,,,,	o
பகுத்தறியும்	N_NN	B-NP	pakuwwarYi,V,FUTURE,sg,3,n,	o
தன்மைகொண்டவர்	V_VM_VF	B-VGF	wanYmEkoVNtavar,unk,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

பக்திமான்	N_NN	B-NP	pakwimAnY,N,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	o

மக்களின்	N_NN	B-NP	makkalY,N,inY-GEN,pl,,,	o
மதிப்பிற்குரிய	JJ	I-NP	mawippu,N,ku-DAT,,,,	o
பெருமகன்	N_NN	I-NP	peVrumakanY,N,,,,m,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	o

நீங்கள்	PR_PRP	B-NP	nIfkalY,PN,,,,,	{NF}
இதை	PR_PRP	B-NP	iwu,PN,E-ACC,,,,	o
ஆராய்ந்து	V_VM_VNF_VBN	B-VGNF	ArAy,V,,,,,VBP	{/NF}
தகுதியான	JJ	B-NP	wakuwi,N,AnYa-ADJ,,,,	{NF}
முடிவெடுத்து	V_VM_VNF_VBN	B-VGNF	mutiveVtu,V,,,,,VBP	{/NF}
இந்த	DM_DMR	B-NP	inwa,ADJ,,,,,	{MCL}
விழாவில்	N_NN	I-NP	vilYYA,N,il-LOC,,,,	o
கலந்துகொள்வதை	V_VM_VNF_RP_PRP	B-VGNF	kalanwukoVlY,V,FUTURE,,,,RP-PRP	o
தவிர்க்க	V_VM_VNF_INF	I-VGNF	wavir,V,,,,,INF	o
வேண்டுமாய்	RB	B-RBP	veNtumAy,unk,,,,,,	o
அனைத்து	N_NN	B-NP	anYEwwu,ADJ,,,,,	o
தயாரிப்பாளர்கள்	N_NN	I-NP	wayArippAlYar,N,,pl,,,	o
சார்பாக	RB	B-VGF	cArpu,N,Aka-ADV,,,,	o
கேட்டுக்கொள்கிறேன்	V_VM_VF	I-VGF	kettukkoVlY,V,PRESENT,sg,1,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

மேலும்	CC_CCD	B-CCP	melum,ADV,,,,,	{NF}
,	RD_PUNC	I-CCP	&comma;,punc,,,,,	o
இவ்விழா	N_NN	B-NP	vilYYA,N,,,,,	o
பின்னொரு	JJ	B-NP	pinYnYoVru,ADJ,,,,,	o
நாளில்	N_NN	I-NP	nAlY,N,il-LOC,,,,	o
நடிகர்	N_NN	B-NP	natikar,N,,,,,	o
சங்கக்	N_NN	I-NP	cafka,ADJ,,,,,	o
கட்டிடத்திற்கான	JJ	B-NP	kattitam,N,ku-DAT,,,,	o
மாநகராட்சியின்	N_NN	I-NP	mAnakarAtci,N,inY-GEN,,,,	o
முறையான	JJ	B-NP	murYE,N,AnYa-ADJ,pl,,,	o
அனுமதி	N_NN	I-NP	anYumawi,N,,,,,	o
பெற்று	V_VM_VNF_VBN	B-VGNF	peVrYu,V,,,,,VBP	{/NF}
இந்த	DM_DMR	B-NP	inwa,ADJ,,,,,	{MCL}
நிகழ்வு	N_NN	I-NP	nikalYYvu,N,,,,,	o
அரங்கேற	V_VM_VNF_INF	B-VGNF	arafkerYu,V,,,,,INF	o
வேண்டும்	V_VM_VF	I-VGNF	veNtum,V,,,,,	o
என்பதைத்	CC_CCS	B-CCP	eVnY,V,FUTURE,sg,3,n,	o
தாங்கள்	PR_PRP	B-NP	wAfkalY,PN,,,,,	o
வலியுறுத்த	V_VM_VNF_INF	B-VGNF	valiyurYuwwu,V,,,,,INF	o
வேண்டுமாய்	RB	I-VGNF	veNtumAy,unk,,,,,,	{/MCL}

முந்தின	JJ	B-NP	munwu,V,,pl,3,n,	{NF}
நாள்	N_NN	I-NP	nAlY,N,,,,,	o
செயற்குழுவில்	N_NN	I-NP	ceVyarYkulYYu,N,il-LOC,,,,	o
முடிவெடுக்கப்பட்டு	V_VM_VNF_VBN	B-VGNF	mutiveVtu,V,,,,,VBP	{/NF}
நாளை	N_NN	B-NP	nAlYE,N,,,,,	{MCL}
மறுநாள்	N_NN	I-NP	marYunAlY,N,,,,,	o
நடத்தப்பட	V_VM_VNF_INF	B-VGNF	natawwu,V,,,,,INF	o
வேண்டிய	V_VM_VNF_RP	I-VGNF	veNtu,V,PAST,,,,RP	o
விழாவா	DM_DMQ	B-BLK	vilYYA,N,,,,,	o
இது	PR_PRP	B-NP	iwu,PN,,,,,	o
அய்யா	DM_DMQ	B-BLK	ayyA,N,,,,,	o
?	RD_PUNC	I-BLK	?,punc,,,,,,	{/MCL}

அத்தனை	N_NN	B-NP	awwanYE,N,,,,,	{MCL}
நாடக	N_NN	I-NP	nAtakam,N,a-ADJ,,,,	o
நடிகர்கள்	N_NN	I-NP	natikar,N,,pl,,,	o
ஏழை	N_NN	B-NP	elYYE,N,,pl,,,	o
