ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
bங்	QT_QTC	B-NP	bf,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அ4	QT_QTC	B-NP	a4,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
bஏ	RD_RDF	I-NP	be,unk,,,,,,	o
-	RD_SYM	I-NP	-,punc,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அ4	QT_QTC	B-NP	a4,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
bங்	QT_QTC	B-NP	bf,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	N_NN	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
9	QT_QTC	B-NP	9,num,,,,,,	o
ங்	RD_PUNC	I-NP	f,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அங்	QT_QTC	B-NP	af,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8	QT_QTC	B-NP	8,num,,,,,,	o
d	RD_PUNC	I-NP	d,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	N_NN	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
9	QT_QTC	B-NP	9,num,,,,,,	o
ங்	RD_PUNC	I-NP	f,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
99	QT_QTC	B-NP	99,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அங்	QT_QTC	B-NP	af,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8	QT_QTC	B-NP	8,num,,,,,,	o
d	RD_PUNC	I-NP	d,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
95	QT_QTC	B-NP	95,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
b3	QT_QTC	B-NP	b3,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அங்	N_NN	B-NP	af,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
88-	QT_QTC	B-NP	88-,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அ8	QT_QTC	B-NP	a8,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
bங்	QT_QTC	B-NP	bf,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
b1	QT_QTC	B-NP	b1,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அங்	N_NN	B-NP	af,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
88	QT_QTC	B-NP	88,num,,,,,,	o
/	RD_PUNC	I-NP	/,punc,,,,,,	o
ஜெயலலிதா	N_NNP	B-NP	jeVyalaliwA,N,,,,f,	o
திட்டங்களை	N_NN	B-NP	wittam,N,E-ACC,pl,,,	o
நிறைவேற்றுவேன்	V_VM_VF	B-VGF	nirYEverYrYu,V,FUTURE,sg,1,c,	o
:	RD_PUNC	I-VGF	:,punc,,,,,,	o
டிடிவி	N_NNP	B-NP	titivi,unk,,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	{/MCL}

தினகரன்	N_NNP	B-NP	winYakaranY,N,,,,m,	{MCL}
உறுதி	N_NN	I-NP	urYuwi,N,,,,,	o
சென்னை	N_NNP	B-NP	ceVnYnYE,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
மார்ச்	N_NNP	B-NP	mArc,N,,,,,	o
27–	N_NNP	I-NP	27–,num,,,,,,	o
ஆர்.கே.நகர்	N_NNP	I-NP	Ar.ke.nakar,N,,,,,	o
தொகுதியை	N_NN	I-NP	woVkuwi,N,E-ACC,,,,	o
முதன்மை	N_NN	B-NP	muwanYmE,N,,,,,	o
தொகுதியாக்குவேன்	V_VM_VF	B-VGF	woVkuwiyAkkuvenY,unk,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இந்த	DM_DMR	B-NP	inwa,ADJ,,,,,	{RP}
தொகுதிக்கு	N_NN	I-NP	woVkuwi,N,kku-DAT,,,,	o
ஜெயலலிதா	N_NNP	B-NP	jeVyalaliwA,N,,,,f,	o
அளித்த	V_VM_VNF_RP	B-VGNF	alYi,V,PAST,,,,RP	o
வாக்குறுதிகள்	N_NN	B-NP	vAkkurYuwi,N,,pl,,,	o
அனைத்தையும்	N_NN	I-NP	anYEwwum,N,E-ACC,,,,	{/RP}
நிறைவேற்றுவேன்	V_VM_VF	B-VGF	nirYEverYrYu,V,FUTURE,sg,1,c,	{COM}
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
ஆர்.கேநகர்	N_NNP	B-NP	Ar.kenakar,unk,,,,,,	{MCL}
தொகுதி	N_NN	I-NP	woVkuwi,N,,,,,	o
அண்ணா	N_NNP	B-NP	aNNA,N,,,,,	o
தி.மு.க(	N_NNP	I-NP	wi.mu.ka,N,,,,,	o
அம்மா	N_NN	I-NP	ammA,N,,,,f,	o
)	RD_SYM	I-NP	),punc,,,,,,	o
வேட்பாளர்	N_NN	B-NP	vetpAlYar,N,,,,,	o
டிடிவி	N_NNP	I-NP	titivi,unk,,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	{/MCL}

தினகரன்	N_NNP	B-NP	winYakaranY,N,,,,m,	{MCL}
கூறினார்	V_VM_VF	B-VGF	kUrYu,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

மு.க.ஸ்டாலின்	N_NNP	B-NP	mu.ka.stAlinY,N,,,,m,	{NF}
–	RD_SYM	I-NP	–,punc,,,,,,	o
ஓ.பன்னீர்செல்வம்	N_NN	B-NP	o.panYnYIrceVlvam,N,,,,m,	o
கூட்டுச்	V_VM_VNF_VBN	B-VGNF	kUttu,N,,,,,	{/NF}
சதியால்	N_NN	B-NP	cawi,N,Al-INS,,,,	{COM}
தற்காலிகமாக	RB	B-VGNF	warYkAlikam,N,Aka-ADV,,,,	o
முடக்கப்பட்ட	V_VM_VNF_RP	I-VGNF	mutakku,V,PAST,,,,RP	o
இரட்டை	QT_QTC	B-NP	irattE,N,,,,,	o
இலை	N_NN	I-NP	ilE,N,,,,,	o
சின்னம்	N_NN	I-NP	cinYnYam,N,,,,,	o
மீட்கப்படும்	V_VM_VF	B-VGF	mIlY,V,FUTURE,,,,RP	o
என	CC_CCS	B-CCP	eVnYa,ADV,,,,,	{/COM}
டிடிவி	N_NN	B-NP	titivi,unk,,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	{/MCL}

தினகரன்	N_NNP	B-NP	winYakaranY,N,,,,m,	{MCL}
பேசினார்	V_VM_VF	B-VGF	pecu,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஆர்.கே.	N_NNP	B-NP	Ar.ke,N,,,,,	{RP}
நகர்	N_NN	I-NP	nakar,N,,,,,	o
சட்டமன்ற	N_NN	B-NP	cattamanYrYam,N,a-ADJ,,,,	o
தொகுதி	N_NN	I-NP	woVkuwi,N,,,,,	o
இடைத்தேர்தலில்	N_NN	I-NP	itEwwerwal,N,il-LOC,,,,	o
ஜெயலலிதாவின்	N_NNP	B-NP	jeVyalaliwA,N,inY-GEN,,,f,	o
ஆசியுடன்	N_NN	I-NP	Aci,N,utanY-SOC,,,,	o
போட்டியிடும்	V_VM_VNF_RP	B-VGNF	pottiyitu,V,FUTURE,,,,RP	o
துணைப்	N_NN	B-NP	wuNE,N,,,,,	{MCL}
பொதுச்செயலாளர்	N_NN	I-NP	poVwucceVyalAlYar,N,,,,,	{/RP}
டிடிவி	N_NNP	B-NP	titivi,unk,,,,,,	o
தினகரன்	N_NNP	I-NP	winYakaranY,N,,,,m,	o
4வது	QT_QTO	B-NP	4,num,,sg,,,	o
நாளாக	RB	B-RBP	nAlY,N,Aka-ADV,,,,	o
ஆர்.கே.	N_NNP	B-NP	Ar.ke,N,,,,,	o
நகர்	N_NN	I-NP	nakar,N,,,,,	o
தொகுதியின்	N_NN	B-NP	woVkuwi,N,inY-GEN,,,,	o
38வது	QT_QTO	B-NP	38,num,,sg,,,	o
வட்டத்திற்குட்பட்ட	N_NN	I-NP	vattawwirYkutpatta,ADJ,,,,,	o
பல்வேறு	JJ	B-NP	palverYu,ADJ,,,,,	o
இடங்களில்	N_NN	I-NP	itam,N,il-LOC,pl,,,	o
தீவிர	JJ	B-NP	wIviram,N,a-ADJ,,,,	o
வாக்கு	N_NN	I-NP	vAkku,N,,,,,	o
சேகரிப்பில்	N_NN	I-NP	cekarippu,N,il-LOC,,,,	o
ஈடுபட்டார்	V_VM_VF	B-VGF	Itupatu,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இத்தொகுதி	N_NN	B-NP	woVkuwi,N,,,,,	{RP}
இடைத்தேர்தலில்	N_NN	I-NP	itEwwerwal,N,il-LOC,,,,	o
போட்டியிடும்	V_VM_VNF_RP	B-VGNF	pottiyitu,V,FUTURE,,,,RP	o
டிடிவி	N_NN	B-NP	titivi,unk,,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	{/RP}

தினகரன்	N_NNP	B-NP	winYakaranY,N,,,,m,	{NF}
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
கடந்த	JJ	B-NP	katanwa,ADJ,,,,,	o
23ந்தேதி	N_NN	I-NP	23nwewi,N,,sg,,,	o
வேட்பு	N_NN	B-NP	vetpu,N,,,,,	o
மனுவை	N_NN	I-NP	manYu,N,E-ACC,,,,	o
தாக்கல்	N_NN	B-NP	wAkkal,N,,,,,	o
செய்து	V_VM_VNF_VBN	B-VGNF	ceVy,V,,,,,VBP	{/NF}
உடனடியாக	RB	B-RBP	utanYatiyAka,ADV,,,,,	{MCL}
தேர்தல்	N_NN	B-NP	werwal,N,,,,,	o
பிரச்சாரம்	N_NN	I-NP	piraccAram,N,,,,,	o
தொடங்கினார்	V_VM_VF	B-VGF	woVtafku,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

கடந்த	JJ	B-NP	katanwa,ADJ,,,,,	{RP}
3	QT_QTC	I-NP	3,num,,,,,,	o
நாட்களில்	N_NN	I-NP	nAlY,N,il-LOC,pl,,,	o
செல்லும்	V_VM_VNF_RP	B-VGNF	ceVl,V,FUTURE,,,,RP	o
இடமெல்லாம்	N_NN	B-NP	itam,N,eVllAm-PSP,,,,	{/RP}
அவருக்கு	PR_PRP	B-NP	avar,PN,ukku-DAT,,,mf,	{COM}
பொதுமக்கள்	N_NN	B-NP	poVwumakkalY,N,,pl,,,	o
உற்சாக	N_NN	B-NP	urYcAkam,N,a-ADJ,,,,	o
வரவேற்பு	N_NN	I-NP	varaverYpu,N,,,,,	o
அளித்ததோடு	V_VM_VNF_RP	B-VGNF	alYi,V,PAST,,,,RP-PRP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
தொப்பி	N_NNP	B-NP	woVppi,N,,,,,	o
சின்னத்திற்கே	N_NNP	I-NP	cinYnYam,N,ku-DAT,,,,	o
வாக்களிப்போம்	V_VM_VF	B-VGF	vAkkalYi,V,FUTURE,pl,1,f,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
உறுதிப்பட	V_VM_VNF_INF	B-VGNF	urYuwippata,unk,,,,,,	{MCL}
தெரிவித்தனர்	V_VM_VF	I-VGNF	weVrivi,V,PAST,pl,3,c,	{/MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	o

நேற்று	N_NN	B-NP	nerYrYu,ADV,,,,,	{RP}
மாலை	N_NN	I-NP	mAlE,N,,,,,	o
5	QT_QTC	I-NP	5,num,,,,,,	o
மணி	N_NN	I-NP	maNi,N,,,,,	o
முதல்	PSP	B-BLK	muwal,N,,,,,	o
இரவு	N_NN	B-NP	iravu,N,,,,,	o
9	QT_QTC	I-NP	9,num,,,,,,	o
மணிவரை	N_NN	I-NP	maNi,N,varE-PSP,,,,	o
தொகுதிக்குட்பட்ட	V_VM_VNF_RP	B-VGNF	woVkuwikkutpatta,ADJ,,,,,	o
38வது	QT_QTO	B-NP	38,num,,sg,,,	o
வட்டத்தில்	N_NN	I-NP	vattam,N,il-LOC,,,,	{/RP}
டிடிவி	N_NN	B-NP	titivi,unk,,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	o

தினகரன்	N_NNP	B-NP	winYakaranY,N,,,,m,	{MCL}
தீவிர	JJ	B-NP	wIviram,N,a-ADJ,,,,	o
பிரச்சாரத்தில்	N_NN	I-NP	piraccAram,N,il-LOC,,,,	o
ஈடுபட்டு	V_VM_VNF_VBN	B-VGNF	Itupatu,V,,,,,VBP	o
,	RD_PUNC	I-VGNF	&comma;,punc,,,,,	o
தொப்பி	N_NN	B-NP	woVppi,N,,,,,	o
சின்னத்திற்கு	N_NN	I-NP	cinYnYam,N,ku-DAT,,,,	o
ஆதரவு	N_NN	B-NP	Awaravu,N,,,,,	o
திரட்டினார்	V_VM_VF	B-VGF	wirattu,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஆட்டோவில்	N_NN	B-NP	Atto,N,il-LOC,,,,	{NF}
பிரச்சாரம்	N_NN	B-NP	piraccAram,N,,,,,	o
பரமேஸ்வரன்	N_NNP	B-NP	paramesvaranY,N,,,,m,	o
நகரில்	N_NN	I-NP	nakar,N,il-LOC,,,,	o
ஜீப்பில்	N_NN	B-NP	jIp,N,il-LOC,,,,	o
சென்று	V_VM_VNF_VBN	B-VGNF	ceVl,V,,,,,VBP	{/NF}
பிரச்சாரத்தை	N_NN	B-NP	piraccAram,N,E-ACC,,,,	{NF}
துவக்கிய	V_VM_VNF_RP	B-VGNF	wuvakku,V,PAST,,,,RP	o
அவர்	PR_PRP	B-NP	avar,PN,,,,mf,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
தொடர்ந்து	V_VM_VNF_VBN	B-VGNF	woVtar,V,,,,,VBP	{/NF}
நெடுஞ்செழியன்	N_NNP	B-NP	neVtuFceVlYYiyanY,N,,,,m,	{NF}
நகர்	N_NN	I-NP	nakar,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
வள்ளுவர்	N_NNP	B-NP	valYlYuvar,N,,,,m,	o
தெரு	N_NN	I-NP	weVru,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
என்.எஸ்.கே.	N_NNP	B-NP	eVnY.eVs.ke.,unk,,,,,,	o
தெரு	N_NN	I-NP	weVru,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
எம்.ஜி.ஆர்.	N_NNP	B-NP	eVm.ji.Ar.,N,,,,m,	o
தெரு	N_NN	I-NP	weVru,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
சின்னசாமி	N_NNP	B-NP	cinYnYacAmi,N,,,,,	o
தெரு	N_NN	I-NP	weVru,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
கே.வி.கே.	N_NNP	B-NP	ke.vi.ke.,unk,,,,,,	o
சாமி	N_NN	I-NP	cAmi,N,,,,m,	o
தெரு	N_NN	I-NP	weVru,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
வேலாயுதம்	N_NN	B-NP	velAyuwam,N,,,,,	o
தெரு	N_NN	I-NP	weVru,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
பெரியார்	N_NNP	B-NP	peVriyAr,N,,,,m,	o
தெரு	N_NNP	I-NP	weVru,N,,,,,	o
ஆகிய	JJ	B-NP	Akiya,ADJ,,,,,	o
இடங்களில்	N_NN	I-NP	itam,N,il-LOC,pl,,,	o
ஆட்டோவில்	N_NN	B-NP	Atto,N,il-LOC,,,,	o
சென்று	V_VM_VNF_VBN	B-VGNF	ceVl,V,,,,,VBP	o
தொப்பி	V_VM_VNF_VBN	I-VGNF	woVppi,N,,,,,	{/NF}
சின்னத்திற்கு	N_NN	B-NP	cinYnYam,N,ku-DAT,,,,	{MCL}
பொதுமக்களிடம்	N_NN	B-NP	poVwumakkalY,N,itam-LOC,pl,,,	o
ஆதரவு	N_NN	B-NP	Awaravu,N,,,,,	o
திரட்டினார்	V_VM_VF	B-VGF	wirattu,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அதைத்தொடர்ந்து	PR_PRP	B-NP	awEwwoVtarnwu,unk,,,,,,	{NF}
அண்ணா	N_NN	B-NP	aNNA,N,,,,,	o
தெரு	N_NN	I-NP	weVru,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
நெடுஞ்செழியன்	N_NN	B-NP	neVtuFceVlYYiyanY,N,,,,m,	o
தெரு	N_NN	I-NP	weVru,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
பிரதான	JJ	B-NP	pirawAnYam,N,a-ADJ,,,,	o
சாலை	N_NN	I-NP	cAlE,N,,pl,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
சாஸ்திரி	N_NNP	B-NP	cAswiri,N,,,,,	o
நகர்	N_NN	I-NP	nakar,N,,,,,	o
5வது	QT_QTO	B-NP	5,num,,sg,,,	o
தெரு	N_NN	I-NP	weVru,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
ஆகிய	JJ	B-NP	Akiya,ADJ,,,,,	o
இடங்களில்	N_NN	I-NP	itam,N,il-LOC,pl,,,	o
ஜீப்பில்	N_NN	B-NP	jIp,N,il-LOC,,,,	o
சென்று	V_VM_VNF_VBN	B-VGNF	ceVl,V,,,,,VBP	{/NF}
டிடிவி	N_NN	B-NP	titivi,unk,,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	o

தினகரன்	N_NNP	B-NP	winYakaranY,N,,,,m,	{MCL}
தீவிர	JJ	B-NP	wIviram,N,a-ADJ,,,,	o
பிரச்சாரம்	N_NN	I-NP	piraccAram,N,,,,,	o
செய்தார்	V_VM_VF	B-VGF	ceVy,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இரவு	N_NN	B-NP	iravu,N,,,,,	{NF}
7	QT_QTC	I-NP	7,num,,,,,,	o
மணியளவில்	N_NN	I-NP	maNiyalYavu,N,il-LOC,,,,	o
சாஸ்திரி	N_NNP	B-NP	cAswiri,N,,,,,	o
நகர்	N_NN	I-NP	nakar,N,,,,,	o
2வது	QT_QTO	B-NP	2,num,,sg,,,	o
தெருவில்	N_NN	I-NP	weVru,N,il-LOC,,,,	o
ஆட்டோவில்	N_NN	B-NP	Atto,N,il-LOC,,,,	o
சென்று	V_VM_VNF_VBN	B-VGNF	ceVl,V,,,,,VBP	{/NF}
பிரச்சாரத்தில்	N_NN	B-NP	piraccAram,N,il-LOC,,,,	{NF}
ஈடுபட்ட	V_VM_VNF_RP	B-VGNF	Itupatu,V,PAST,,,,RP	o
வேட்பாளர்	N_NN	B-NP	vetpAlYar,N,,,,,	o
தினகரன்	N_NNP	B-NP	winYakaranY,N,,,,m,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
7.15	QT_QTC	B-NP	7.15,num,,,,,,	o
மணியளவில்	N_NN	I-NP	maNiyalYavu,N,il-LOC,,,,	o
சாஸ்திரி	N_NNP	B-NP	cAswiri,N,,,,,	o
நகர்	N_NN	I-NP	nakar,N,,,,,	o
1வது	QT_QTO	B-NP	1,num,,sg,,,	o
தெரு	N_NN	I-NP	weVru,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
7.30	QT_QTC	B-NP	7.30,num,,,,,,	o
மணியளவில்	N_NN	I-NP	maNiyalYavu,N,il-LOC,,,,	o
சாஸ்திரி	N_NNP	B-NP	cAswiri,N,,,,,	o
நகர்	N_NN	I-NP	nakar,N,,,,,	o
4வது	QT_QTO	B-NP	4,num,,sg,,,	o
தெரு	N_NN	I-NP	weVru,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
8	QT_QTC	B-NP	8,num,,,,,,	o
மணியளவில்	N_NN	I-NP	maNiyalYavu,N,il-LOC,,,,	o
ராஜீவ்காந்தி	N_NNP	B-NP	rAjIvkAnwi,N,,,,m,	o
நகர்	N_NN	I-NP	nakar,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
8.30	QT_QTC	B-NP	8.30,num,,,,,,	o
மணியளவில்	N_NN	I-NP	maNiyalYavu,N,il-LOC,,,,	o
ராஜசேகர	N_NNP	B-NP	rAjacekaranY,N,a-ADJ,,,m,	o
நகர்	N_NN	I-NP	nakar,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
9	QT_QTC	B-NP	9,num,,,,,,	o
மணியளவில்	N_NN	I-NP	maNiyalYavu,N,il-LOC,,,,	o
புதிய	JJ	B-NP	puwiya,ADJ,,,,,	o
வினோபா	N_NNP	I-NP	vinYopA,N,,,,,	o
நகர்	N_NN	I-NP	nakar,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
