ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
b2	QT_QTC	B-NP	b2,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அங்	QT_QTC	B-NP	af,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8	QT_QTC	B-NP	8,num,,,,,,	o
d	RD_PUNC	I-NP	d,unk,,,,,,	o
-	RD_SYM	I-NP	-,punc,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
b5	QT_QTC	B-NP	b5,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
bஏ	QT_QTC	B-NP	be,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
95	QT_QTC	B-NP	95,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அங்	QT_QTC	B-NP	af,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8	QT_QTC	B-NP	8,num,,,,,,	o
d	RD_PUNC	I-NP	d,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
95	QT_QTC	B-NP	95,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அங்	N_NN	B-NP	af,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
81	QT_QTC	B-NP	81,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
b1	QT_QTC	B-NP	b1,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அங்	N_NN	B-NP	af,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
81	QT_QTC	B-NP	81,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அ4	QT_QTC	B-NP	a4,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
bங்	QT_QTC	B-NP	bf,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
95	QT_QTC	B-NP	95,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
b3	QT_QTC	B-NP	b3,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அங்	N_NN	B-NP	af,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
88-	QT_QTC	B-NP	88-,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அ8	QT_QTC	B-NP	a8,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஏ0	QT_QTC	B-NP	e,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
அஏ	RP_INJ	B-NP	ae,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
bங்	QT_QTC	B-NP	bf,unk,,,,,,	o
/	RD_PUNC	I-NP	/,punc,,,,,,	o
தேர்தல்	N_NN	I-NP	werwal,N,,,,,	o
வாக்குறுதிகளை	N_NN	I-NP	vAkkurYuwi,N,E-ACC,pl,,,	o
நிச்சயம்	N_NN	B-NP	niccayam,N,,,,,	o
நிறைவேற்றுவேன்	V_VM_VF	B-VGF	nirYEverYrYu,V,FUTURE,sg,1,c,	o
:	RD_PUNC	I-VGF	:,punc,,,,,,	{/MCL}
டிடிவி	N_NNP	B-NP	titivi,unk,,,,,,	{NF}
தினகரன்	N_NNP	B-NP	winYakaranY,N,,,,m,	o
உறுதி	N_NN	I-NP	urYuwi,N,,,,,	o
சென்னை	N_NNP	B-NP	ceVnYnYE,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
மார்ச்	N_NNP	B-NP	mArc,N,,,,,	o
29–	N_NNP	I-NP	29–,num,,,,,,	o
அண்ணா	N_NNP	I-NP	aNNA,N,,,,,	o
தி.மு.க.	N_NNP	I-NP	wi.mu.ka,N,,,,,	o
தேர்தல்	N_NN	I-NP	werwal,N,,,,,	o
அறிக்கையில்	N_NN	I-NP	arYikkE,N,il-LOC,,,,	o
அளிக்கப்பட்டுள்ள	V_VM_VNF_INF	B-VGNF	alYi,V,PRESENT,,,,RP	o
அனைத்து	N_NN	B-NP	anYEwwu,ADJ,,,,,	o
வாக்குறுதிகளும்	N_NN	I-NP	vAkkurYuwi,N,,pl,,,	o
நிறைவேற்றப்பட்டு	V_VM_VNF_VBN	B-VGNF	nirYEverYrYu,V,,,,,VBP	{/NF}
அம்மாவின்	N_NN	B-NP	ammA,N,inY-GEN,,,f,	{COM}
புகழ்பேசும்	N_NN	I-NP	pukalYYpecum,unk,,,,,,	o
ஆர்.கே.நகர்	N_NNP	B-NP	Ar.ke.nakar,N,,,,,	o
தொகுதி	N_NN	I-NP	woVkuwi,N,,,,,	o
இந்தியாவின்	N_NNP	B-NP	inwiyA,N,inY-GEN,,,,	o
முன்மாதிரி	N_NN	I-NP	munYmAwiri,N,,,,,	o
தொகுதியாக	RB	B-VGF	woVkuwi,N,Aka-ADV,,,,	o
உருவாக்கப்படும்	V_VM_VF	I-VGF	uruvAkku,V,FUTURE,,,,RP	o
என	CC_CCS	B-CCP	eVnYa,ADV,,,,,	{/COM}
அண்ணா	N_NNP	B-NP	aNNA,N,,,,,	{MCL}
தி.மு.க.	N_NNP	I-NP	wi.mu.ka,N,,,,,	o
(	RD_SYM	B-NP	(,punc,,,,,,	o
அம்மா	N_NN	I-NP	ammA,N,,,,f,	o
)	RD_SYM	I-NP	),punc,,,,,,	o
வேட்பாளர்	N_NN	I-NP	vetpAlYar,N,,,,,	o
டிடிவி	N_NNP	B-NP	titivi,unk,,,,,,	o
தினகரன்	N_NNP	B-NP	winYakaranY,N,,,,m,	o
உறுதி	N_NN	B-NP	urYuwi,N,,,,,	o
அளித்தார்	V_VM_VF	B-VGF	alYi,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

சென்னை	N_NNP	B-NP	ceVnYnYE,N,,,,,	{RP}
டாக்டர்	N_NN	B-NP	tAktar,N,,,,,	o
ராதாகிருஷ்ணன்	N_NNP	I-NP	rAwAkiruRNanY,N,,,,m,	o
நகர்	N_NN	I-NP	nakar,N,,,,,	o
சட்டமன்றத்	N_NN	B-NP	cattamanYrYam,N,a-ADJ,,,,	o
தொகுதியில்	N_NN	I-NP	woVkuwi,N,il-LOC,,,,	o
போட்டியிடும்	V_VM_VNF_RP	B-VGNF	pottiyitu,V,FUTURE,,,,RP	o
‘	RD_SYM	B-NP	‘,punc,,,,,,	{MCL}
‘	RD_SYM	I-NP	‘,punc,,,,,,	o
அண்ணா	N_NNP	I-NP	aNNA,N,,,,,	o
தி.மு.க.	N_NNP	I-NP	wi.mu.ka,N,,,,,	o
அம்மா	N_NN	I-NP	ammA,N,,,,f,	o
’’	RD_SYM	I-NP	’’,punc,,,,,,	o
வேட்பாளர்	N_NN	I-NP	vetpAlYar,N,,,,,	{/RP}
டிடிவி	N_NNP	B-NP	titivi,unk,,,,,,	o
தினகரன்	N_NNP	I-NP	winYakaranY,N,,,,m,	o
6–வது	QT_QTO	B-NP	6–vawu,num,,,,,,	o
நாளாக	RB	B-RBP	nAlY,N,Aka-ADV,,,,	o
நேற்று	N_NN	B-NP	nerYrYu,ADV,,,,,	o
தீவிர	JJ	B-NP	wIviram,N,a-ADJ,,,,	o
பிரச்சாரம்	N_NN	I-NP	piraccAram,N,,,,,	o
மேற்கொண்டார்	V_VM_VF	B-VGF	merYkoVlY,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

செல்லும்	V_VM_VNF_RP	B-VGNF	ceVl,V,FUTURE,,,,RP	{RP}
இடமெல்லாம்	N_NN	B-NP	itam,N,eVllAm-PSP,,,,	{/RP}
பொதுமக்கள்	N_NN	B-NP	poVwumakkalY,N,,pl,,,	{NF}
உற்சாக	N_NN	B-NP	urYcAkam,N,a-ADJ,,,,	o
வரவேற்பு	N_NN	B-NP	varaverYpu,N,,,,,	o
அளித்து	V_VM_VNF_VBN	B-VGNF	alYi,V,,,,,VBP	o
தொப்பி	V_VM_VNF_VBN	I-VGNF	woVppi,N,,,,,	{/NF}
சின்னத்திற்கு	N_NN	B-NP	cinYnYam,N,ku-DAT,,,,	{NF}
வாக்களித்து	V_VM_VNF_VBN	B-VGNF	vAkkalYi,V,,,,,VBP	{/NF}
பல்லாயிரக்கணக்கான	JJ	B-NP	pallAyirakkaNakku,N,AnYa-ADJ,,,,	{COM}
வாக்குகள்	N_NN	I-NP	vAkku,N,,pl,,,	o
வித்தியாசத்தில்	N_NN	I-NP	viwwiyAcam,N,il-LOC,,,,	o
வெற்றி	N_NN	B-NP	veVrYrYi,N,,,,,	o
பெறச்	V_VM_VNF_INF	B-VGNF	peVrYu,V,,,,,INF	o
செய்வோம்	V_VM_VF	I-VGNF	ceVy,V,FUTURE,pl,1,f,	o
என	CC_CCS	B-CCP	eVnYa,ADV,,,,,	{/COM}
தெரிவித்தனர்	V_VM_VF	B-VGF	weVrivi,V,PAST,pl,3,c,	{MCL}
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

மறைந்த	JJ	B-NP	marYE,V,PAST,,,,RP	{RP}
முதலமைச்சர்	N_NN	I-NP	muwalamEccar,N,,,,,	o
அம்மா	N_NN	B-NP	ammA,N,,,,f,	o
ஆசியுடனும்	N_NN	I-NP	Aci,N,utanY-SOC,,,,	o
கழக	N_NN	B-NP	kalYYakam,N,a-ADJ,,,,	o
பொதுச்	N_NN	I-NP	poVwu,N,,,,,	o
செயலாளர்	N_NN	I-NP	ceVyalAlYar,N,,,,,	o
சின்னம்மாவின்	N_NNP	B-NP	cinYnYammA,N,inY-GEN,,,f,	o
வாழ்த்துக்களோடும்	N_NN	I-NP	vAlYYwwukkalYotum,unk,,,,,,	o
ஆர்.கே.நகர்	N_NNP	B-NP	Ar.ke.nakar,N,,,,,	o
தொகுதியில்	N_NN	I-NP	woVkuwi,N,il-LOC,,,,	o
‘	RD_SYM	B-NP	‘,punc,,,,,,	o
‘	RD_SYM	I-NP	‘,punc,,,,,,	o
அண்ணா	N_NNP	I-NP	aNNA,N,,,,,	o
தி.மு.க.	N_NNP	I-NP	wi.mu.ka,N,,,,,	o
அம்மா	N_NN	B-NP	ammA,N,,,,f,	o
’’	RD_SYM	I-NP	’’,punc,,,,,,	o
வேட்பாளராக	RB	B-VGNF	vetpAlYar,N,Aka-ADV,,,,	o
போட்டியிடும்	V_VM_VNF_RP	I-VGNF	pottiyitu,V,FUTURE,,,,RP	o
டிடிவி	N_NNP	B-NP	titivi,unk,,,,,,	o
தினகரன்	N_NNP	I-NP	winYakaranY,N,,,,m,	{/RP}
நேற்று	N_NN	B-NP	nerYrYu,ADV,,,,,	{NF}
பல்வேறு	JJ	B-NP	palverYu,ADJ,,,,,	o
பகுதிகளில்	N_NN	I-NP	pakuwi,N,il-LOC,pl,,,	o
பிரச்சாரம்	N_NN	B-NP	piraccAram,N,,,,,	o
மேற்கொண்டு	V_VM_VNF_VBN	B-VGNF	merYkoVlY,V,,,,,VBP	{/NF}
தொப்பி	N_NN	B-NP	woVppi,N,,,,,	{MCL}
சின்னத்திற்கு	N_NN	I-NP	cinYnYam,N,ku-DAT,,,,	o
ஆதரவு	N_NN	B-NP	Awaravu,N,,,,,	o
திரட்டினார்	V_VM_VF	B-VGF	wirattu,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

கிராஸ்	N_NNP	B-NP	kirAs,N,,,,,	{RP}
ரோடு	N_NN	I-NP	rotu,N,,,,,	o
வழியாக	RB	B-RBP	valYYi,N,Aka-ADV,,,,	o
ஏ.இ.கோவில்	N_NN	B-NP	e.i.kovil,unk,,,,,,	o
தெரு	N_NN	I-NP	weVru,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
பாரதியார்	N_NNP	B-NP	pArawiyAr,N,,,,m,	o
நகர்	N_NN	I-NP	nakar,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
வள்ளுவர்	N_NNP	B-NP	valYlYuvar,N,,,,m,	o
நகர்	N_NN	I-NP	nakar,N,,,,,	o
பகுதிகளில்	N_NN	B-NP	pakuwi,N,il-LOC,pl,,,	o
திறந்த	V_VM_VNF_RP	B-VGNF	wirYa,V,PAST,,,,RP	o
ஜீப்பில்	N_NN	B-NP	jIp,N,il-LOC,,,,	{/RP}
சென்று	V_VM_VNF_VBN	B-VGNF	ceVl,V,,,,,VBP	{NF}
தொப்பி	V_VM_VNF_VBN	I-VGNF	woVppi,N,,,,,	{/NF}
சின்னத்திற்கு	N_NN	B-NP	cinYnYam,N,ku-DAT,,,,	{NF}
வாக்கு	N_NN	B-NP	vAkku,N,,,,,	o
சேகரித்த	V_VM_VNF_RP	B-VGNF	cekari,V,PAST,,,,RP	o
டிடிவி	N_NNP	B-NP	titivi,unk,,,,,,	o
தினகரனுக்கு	N_NNP	I-NP	winYakaranY,N,ukku-DAT,,,m,	o
பொதுமக்களும்	N_NN	B-NP	poVwumakkalY,N,,pl,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
கழகத்	N_NN	B-NP	kalYYakam,N,a-ADJ,,,,	o
தொண்டர்களும்	N_NN	I-NP	woVNtar,N,,pl,,,	o
உற்சாக	N_NN	I-NP	urYcAkam,N,a-ADJ,,,,	o
வரவேற்பு	N_NN	B-NP	varaverYpu,N,,,,,	o
அளித்து	V_VM_VNF_VBN	B-VGNF	alYi,V,,,,,VBP	{/NF}
தங்கள்	PR_PRP	B-NP	wafkalY,PN,,,,,	{MCL}
அமோக	N_NN	I-NP	amokam,N,a-ADJ,,,,	o
ஆதரவைத்	N_NN	B-NP	Awaravu,N,E-ACC,,,,	o
தெரிவித்தனர்	V_VM_VF	B-VGF	weVrivi,V,PAST,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இதனைத்	PR_PRP	B-NP	iwanY,PN,E-ACC,,,,	{NF}
தொடர்ந்து	V_VM_VNF_VBN	B-VGNF	woVtar,V,,,,,VBP	{/NF}
எம்.ஜி.ஆர்.	N_NNP	B-NP	eVm.ji.Ar.,N,,,,m,	{MCL}
ரோடு	N_NN	I-NP	rotu,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
எம்.பி.டி	N_NNP	B-NP	eVm.pi.ti,unk,,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
டிஎல்	N_NNP	B-NP	tieVl,unk,,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	{/MCL}

பி.	N_NN	B-NP	pi,N,,,,,	{NF}
காலனி	N_NN	I-NP	kAlanYi,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
ஏ.ஏ.திட்ட	V_VM_VNF_RP	B-VGNF	e.e.witta,unk,,,,,,	o
சாலை	N_NN	B-NP	cAlE,N,,pl,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
கிராஸ்	N_NNP	B-NP	kirAs,N,,,,,	o
ரோடு	N_NN	I-NP	rotu,N,,,,,	o
சந்திப்பு	N_NN	B-NP	canwippu,N,,,,,	o
உள்ளிட்ட	PSP	B-BLK	ulYlYitta,ADJ,,,,,	o
பகுதிகளில்	N_NN	B-NP	pakuwi,N,il-LOC,pl,,,	o
பொதுமக்களின்	N_NN	B-NP	poVwumakkalY,N,inY-GEN,pl,,,	o
உற்சாக	N_NN	I-NP	urYcAkam,N,a-ADJ,,,,	o
வரவேற்புக்கு	N_NN	I-NP	varaverYpu,N,kku-DAT,,,,	o
இடையே	PSP	B-BLK	itE,N,,,,,	o
கழக	N_NN	B-NP	kalYYakam,N,a-ADJ,,,,	o
வேட்பாளர்	N_NN	I-NP	vetpAlYar,N,,,,,	o
டிடிவி	N_NNP	B-NP	titivi,unk,,,,,,	o
தினகரன்	N_NNP	I-NP	winYakaranY,N,,,,m,	o
தொப்பி	V_VM_VNF_VBN	B-VGNF	woVppi,N,,,,,	{/NF}
சின்னத்திற்கு	N_NN	B-NP	cinYnYam,N,ku-DAT,,,,	{MCL}
தீவிரமாக	RB	B-RBP	wIviram,N,Aka-ADV,,,,	o
வாக்கு	N_NN	B-NP	vAkku,N,,,,,	o
சேகரித்தார்	V_VM_VF	B-VGF	cekari,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஆர்.கே.நகர்	N_NNP	B-NP	Ar.ke.nakar,N,,,,,	{NF}
சட்டமன்ற	N_NN	I-NP	cattamanYrYam,N,a-ADJ,,,,	o
தொகுதியில்	N_NN	I-NP	woVkuwi,N,il-LOC,,,,	o
6–வது	QT_QTO	B-NP	6–vawu,num,,,,,,	o
நாளாக	RB	B-RBP	nAlY,N,Aka-ADV,,,,	o
சூறாவளி	N_NN	B-NP	cUrYAvalYi,N,,,,,	o
தேர்தல்	N_NN	I-NP	werwal,N,,,,,	o
பிரச்சாரம்	N_NN	I-NP	piraccAram,N,,,,,	o
மேற்கொண்டு	V_VM_VNF_VBN	B-VGNF	merYkoVlY,V,,,,,VBP	{/NF}
தினகரன்	N_NN	B-NP	winYakaranY,N,,,,m,	{NF}
பேசியதாவது	V_VM_VNF_RP_PRP	B-VGNF	peciyawAvawu,ADV,,,,,	o
:	RD_PUNC	I-VGNF	:,punc,,,,,,	o
–	RD_SYM	I-VGNF	–,punc,,,,,,	o
நமது	PR_PRP	B-NP	nam,PN,awu-GEN,,,,	o
தொகுதியிலே	N_NN	B-NP	woVkuwi,N,il-LOC,,,,	o
உள்ள	PSP	B-BLK	ulYlYa,PSP,,,,,	o
இளைஞர்களுக்கு	N_NN	B-NP	ilYEFar,N,ukku-DAT,pl,,,	o
ஏற்கனவே	RB	B-RBP	erYkanYave,ADV,,,,,	o
அம்மா	N_NN	B-NP	ammA,N,,,,f,	o
இங்கே	RB	B-VGNF	ifke,ADV,,,,,	o
நடத்தி	V_VM_VNF_VBN	I-VGNF	natawwu,V,,,,,VBP	o
வருகின்ற	V_VM_VNF_RP	I-VGNF	vA,V,PRESENT,,,,RP	o
வேலைவாய்ப்பு	N_NN	B-NP	velEvAyppu,N,,,,,	o
முகாம்கள்	N_NN	B-NP	mukAm,N,,pl,,,	o
நடத்தப்பட்டு	V_VM_VNF_VBN	B-VGNF	natawwu,V,,,,,VBP	{/NF}
அவர்களுக்கு	PR_PRP	B-NP	avar,PN,ukku-DAT,pl,,mf,	{MCL}
வேலைவாய்ப்புகள்	N_NN	B-NP	velEvAyppu,N,,pl,,,	o
உருவாக்கப்படும்	V_VM_VF	B-VGF	uruvAkku,V,FUTURE,,,,RP	o
என்பது	CC_CCS	B-CCP	eVnY,V,FUTURE,sg,3,n,	o
எங்களது	PR_PRP	B-NP	eVfkalY,PN,awu-GEN,,,,	o
வாக்குறுதி	N_NN	B-NP	vAkkurYuwi,N,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	{/MCL}

இதுபோல	PR_PRP	B-NP	iwu,PN,pola-PSP,,,,	{NF}
நமது	PR_PRP	B-NP	nam,PN,awu-GEN,,,,	o
தொகுதி	N_NN	I-NP	woVkuwi,N,,,,,	o
மக்களின்	N_NN	I-NP	makkalY,N,inY-GEN,pl,,,	o
தேவைக்காக	RB	B-RBP	wevE,N,kku-DAT,,,,	o
அவர்களின்	PR_PRP	B-NP	avar,PN,inY-GEN,pl,,mf,	o
வேண்டுகோளை	N_NN	I-NP	veNtukolY,N,E-ACC,,,,	o
ஏற்று	V_VM_VNF_VBN	B-VGNF	el,V,,,,,VBP	{/NF}
அம்மா	N_NN	B-NP	ammA,N,,,,f,	{MCL}
கொடுத்திருந்த	V_VM_VNF_RP	B-VGNF	koVtuwwiru,V,PAST,,,,RP	o
வேண்டுகோளின்	N_NN	B-NP	veNtukolY,N,inY-GEN,,,,	o
அடிப்படையில்	N_NN	I-NP	atippatE,N,il-LOC,,,,	o
தயாரிக்கப்பட்டதுதான்	N_NN	B-NP	wayAri,V,PAST,,,,PSP	o
அந்த	DM_DMR	B-NP	anwa,ADJ,,,,,	o
தேர்தல்	N_NN	I-NP	werwal,N,,,,,	o
அறிக்கை	N_NN	I-NP	arYikkE,N,,,,,	o
.	RD_PUNC	I-NP	&dot;,punc,,,,,,	{/MCL}

எனவே	CC_CCS	B-CCP	eVnYave,CONJ,,,,,	{MCL}
தொகுதி	N_NN	B-NP	woVkuwi,N,,,,,	o
மக்கள்	N_NN	I-NP	makkalY,N,,pl,,,	o
அனைவருக்கும்	N_NN	I-NP	anYEvar,N,ukku-DAT,,,,	o
அவர்களின்	PR_PRP	B-NP	avar,PN,inY-GEN,pl,,mf,	o
எதிர்பார்ப்புகள்தான்	N_NN	I-NP	eVwirpArppu,N,,pl,,,	o
அந்த	DM_DMR	B-NP	anwa,ADJ,,,,,	o
வாக்குறுதியாக	RB	B-VGF	vAkkurYuwi,N,Aka-ADV,,,,	o
அளிக்கப்பட்டிருக்கின்றன	V_VM_VF	I-VGF	alYikkappattirukkinYrYanYa,unk,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அதனால்	CC_CCS	B-CCP	awanYAl,CONJ,,,,,	{MCL}
மாபெரும்	JJ	B-NP	mApeVrum,ADJ,,,,,	o
வரவேற்பு	N_NN	I-NP	varaverYpu,N,,,,,	o
இங்கு	RB	B-VGF	ifku,ADV,,,,,	o
இருக்கிறது	V_VM_VF	I-VGF	iru,V,PRESENT,sg,3,n,	o
என்பது	CC_CCS	B-CCP	eVnY,V,FUTURE,sg,3,n,	o
