ஊஷ்L	N_NN	B-NP	URL,unk,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
B2	QT_QTC	B-NP	B2,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8D	QT_QTC	I-NP	8D,unk,,,,,,	o
-	RD_SYM	I-NP	-,punc,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
86	QT_QTC	B-NP	86,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
B0	QT_QTC	B-NP	B0,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8D	QT_QTC	B-NP	8D,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஆ	RP_INJ	I-NP	AA,unk,,,,,,	o
-	RD_SYM	I-NP	-,punc,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
86	QT_QTC	B-NP	86,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
9	QT_QTC	B-NP	9,num,,,,,,	o
ஞ்	RD_PUNC	I-NP	F,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8D	QT_QTC	B-NP	8D,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
9	QT_QTC	B-NP	9,num,,,,,,	o
ஞ்	RD_PUNC	I-NP	F,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
99	QT_QTC	B-NP	99,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8D	QT_QTC	B-NP	8D,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
95	QT_QTC	B-NP	95,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
B3	QT_QTC	B-NP	B3,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
Bஞ்	QT_QTC	B-NP	BF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
B2	QT_QTC	B-NP	B2,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8D	QT_QTC	I-NP	8D,unk,,,,,,	o
-	RD_SYM	I-NP	-,punc,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
87	QT_QTC	B-NP	87,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
B0	QT_QTC	B-NP	B0,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
81	QT_QTC	B-NP	81,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆ8	QT_QTC	B-NP	A8,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8D	QT_QTC	B-NP	8D,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆ4	QT_QTC	B-NP	A4,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
81-	QT_QTC	B-NP	81-,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
95	QT_QTC	B-NP	95,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	QT_QTC	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8	QT_QTC	B-NP	8,num,,,,,,	o
B	RD_PUNC	I-NP	B,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
B2	QT_QTC	B-NP	B2,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
Bஞ்	QT_QTC	I-NP	BF,unk,,,,,,	o
-	RD_SYM	I-NP	-,punc,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
B5	QT_QTC	B-NP	B5,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
Bஞ்	QT_QTC	B-NP	BF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
B2	QT_QTC	B-NP	B2,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
95	QT_QTC	B-NP	95,num,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஐ	N_NN	B-NP	AE,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
B2	QT_QTC	B-NP	B2,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஐ0	QT_QTC	B-NP	E,N,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
ஆஞ்	RP_INJ	B-NP	AF,unk,,,,,,	o
%	RD_PUNC	I-NP	%,punc,,,,,,	o
8D-2674347	V_VM_VF	B-VGF	8D-2674347,unk,,,,,,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஹ்ட்ம்ல்	N_NNP	B-NP	html,N,,,,,	{NF}
ஐபிஎல்	N_NNP	I-NP	EpieVl,N,,,,,	o
:	RD_PUNC	I-NP	:,punc,,,,,,	o
ஆரம்ப	N_NN	B-NP	Arampa,ADJ,,,,,	o
ஆட்டங்களில்	N_NN	I-NP	Attam,N,il-LOC,pl,,,	o
இருந்து	V_VM_VNF_VBN	B-VGNF	iru,V,,,,,VBP	{/NF}
கோலி	N_NNP	B-NP	koli,N,,,,,	o
விலகல்	N_NN	I-NP	vilakal,N,,,,,	o
?	RD_PUNC	I-NP	?,punc,,,,,,	o

ராஞ்சியில்	N_NNP	B-NP	rAFci,N,il-LOC,,,,	{RP}
நடைபெற்ற	V_VM_VNF_RP	B-VGNF	natEpeVrYu,V,PAST,,,,RP	o
3-ஆவது	QT_QTO	B-NP	3,num,,sg,,,	{MCL}
டெஸ்ட்	N_NN	I-NP	teVst,N,,,,,	o
போட்டியில்	N_NN	I-NP	potti,N,il-LOC,,,,	{/RP}
ஆஸ்திரேலிய	N_NNP	B-NP	AswireliyanY,N,a-ADJ,,,,	{RP}
அணியின்	N_NN	I-NP	aNi,N,inY-GEN,,,,	o
முதல்	PSP	B-BLK	muwal,N,,,,,	o
இன்னிங்ஸின்போது	V_VM_VNF_RP_PSP	B-VGNF	inYnYifs,N,inY-GEN,,,,	{/RP}
பவுண்டரியைத்	N_NN	B-NP	pavuNtari,N,E-ACC,,,,	o
தடுக்க	V_VM_VNF_INF	B-VGNF	watu,V,,,,,INF	o
முயன்ற	V_VM_VNF_RP	I-VGNF	muyal,V,PAST,,,,RP	o
இந்திய	N_NNP	B-NP	inwiya,ADJ,,,,,	o
கேப்டன்	N_NN	I-NP	keptanY,N,,,,,	o
விராட்	N_NNP	B-NP	virAt,N,,,,,	o
கோலிக்கு	N_NNP	I-NP	koli,N,kku-DAT,,,,	o
வலது	N_NN	B-NP	valawu,N,,,,,	o
தோள்பட்டையில்	N_NN	I-NP	wolYpattE,N,il-LOC,,,,	o
காயம்	N_NN	B-NP	kAyam,N,,,,,	o
ஏற்பட்டது	V_VM_VF	B-VGF	erYpatu,V,PAST,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

அதன்	PR_PRP	B-NP	awanY,PN,,,,,	{MCL}
காரணமாக	RB	B-RBP	kAraNam,N,Aka-ADV,,,,	o
அவருக்கு	PR_PRP	B-NP	avar,PN,ukku-DAT,,,mf,	o
ஓய்வு	N_NN	B-NP	oyvu,N,,,,,	o
அளிக்கப்படும்	V_VM_VF	B-VGF	alYi,V,FUTURE,,,,RP	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/MCL}
எதிர்பார்க்கப்பட்ட	V_VM_VNF_RP	B-VGNF	eVwirpAr,V,PAST,,,,RP	{RP}
நிலையில்	N_NN	B-NP	nilE,N,il-LOC,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	{/RP}
ராஞ்சி	N_NNP	B-NP	rAFci,N,,,,,	{MCL}
டெஸ்டிலேயே	N_NN	I-NP	teVstileye,unk,,,,,,	o
அவர்	PR_PRP	B-NP	avar,PN,,,,mf,	o
களம்	N_NN	B-NP	kalYam,N,,,,,	o
இறங்கினார்	V_VM_VF	B-VGF	irYafku,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

எனினும்	CC_CCS	B-CCP	eVnYinYum,CONJ,,,,,	{MCL}
,	RD_PUNC	I-CCP	&comma;,punc,,,,,	o
சொற்ப	JJ	B-NP	coVrYpa,ADJ,,,,,	o
ரன்களில்	N_NN	I-NP	ranY,N,il-LOC,pl,,,	o
ஆட்டமிழந்தார்	V_VM_VF	B-VGF	AttamilYYa,V,PAST,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

காயத்தின்	N_NN	B-NP	kAyam,N,inY-GEN,,,,	{MCL}
காரணமாக	RB	B-RBP	kAraNam,N,Aka-ADV,,,,	o
அவர்	PR_PRP	B-NP	avar,PN,,,,mf,	o
தர்மசாலா	N_NNP	B-NP	warmacAlA,N,,,,,	o
டெஸ்ட்	N_NN	I-NP	teVst,N,,,,,	o
போட்டியில்	N_NN	I-NP	potti,N,il-LOC,,,,	o
இடம்பெறவில்லை	RP_NEG	B-VGF	itampeVrYu,V,,,,,NEG	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இந்நிலையில்	N_NN	B-NP	innilE,N,il-LOC,,,,	{MCL}
கோலி	N_NNP	B-NP	koli,N,,,,,	o
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
ஐபிஎல்	N_NNP	B-NP	EpieVl,N,,,,,	o
போட்டியில்	N_NN	I-NP	potti,N,il-LOC,,,,	o
பங்கேற்பதற்காக	RB	B-RBP	pafkel,V,FUTURE,,,,RP-PRP	o
தர்மசாலா	N_NNP	B-NP	warmacAlA,N,,,,,	o
டெஸ்ட்	N_NN	I-NP	teVst,N,,,,,	o
போட்டியிலிருந்து	N_NN	B-NP	potti,N,ilirunwu-ABL,,,,	o
விலகினார்	V_VM_VF	B-VGF	vilaku,V,PAST,sg,3,c,	o
என்கிற	CC_CCS	B-CCP	eVnY,V,PRESENT,,,,RP	o
விமரிசனங்களும்	N_NN	B-NP	vimaricanYafkalYum,unk,,,,,,	o
எழுந்தன	V_VM_VF	B-VGF	eVlYYu,V,PAST,pl,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

இந்நிலையில்	N_NN	B-NP	innilE,N,il-LOC,,,,	{RP}
தனது	PR_PRF	B-NP	wanY,PN,awu-GEN,,,,	o
காயம்	N_NN	I-NP	kAyam,N,,,,,	o
குறித்து	PSP	B-BLK	kurYiwwu,ADV,,,,,	{/RP}
இன்று	N_NN	B-NP	inYrYu,N,,,,,	{RP}
கோலி	N_NNP	B-NP	koli,N,,,,,	o
கூறியதாவது	V_VM_VNF_RP_PRP	B-VGNF	kUrYiyawAvawu,ADJ,,,,,	{/RP}
:	RD_PUNC	I-VGNF	:,punc,,,,,,	{COM}
ஆடுகளத்தில்	N_NN	B-NP	AtukalYam,N,il-LOC,,,,	o
நான்	PR_PRP	B-NP	nAnY,PN,,,,,	o
நூறு	QT_QTC	B-NP	nUrYu,N,,,,,	o
சதவிகித	N_NN	I-NP	cawavikiwam,N,a-ADJ,,,,	o
உடற்தகுதியுடன்	N_NN	B-NP	utarYwakuwi,N,utanY-SOC,,,,	o
இருப்பதற்கு	V_VM_VNF_RP_PRP	B-VGNF	iru,V,FUTURE,,,,RP-PRP	o
இன்னும்	RB	B-RBP	inY,N,,,,,	o
சில	QT_QTF	B-NP	cila,ADJ,,,,,	o
வாரங்கள்	N_NN	I-NP	vAram,N,,pl,,,	o
ஆகும்	V_VM_VF	B-VGF	Akum,V,,,,,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
தகவல்	N_NN	B-NP	wakaval,N,,,,,	{MCL}
கூறியுள்ளார்	V_VM_VF	B-VGF	kUrYu,V,PRESENT,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

கோலி	N_NNP	B-NP	koli,N,,,,,	{MCL}
,	RD_PUNC	I-NP	&comma;,punc,,,,,	o
பெங்களூர்	N_NNP	B-NP	peVfkalYUr,N,,,,,	o
அணியின்	N_NN	I-NP	aNi,N,inY-GEN,,,,	o
கேப்டனாக	RB	B-VGF	keptanY,N,Aka-ADV,,,,	o
உள்ளார்	V_VM_VF	I-VGF	ulY,V,PRESENT,sg,3,c,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஐபிஎல்	N_NNP	B-NP	EpieVl,N,,,,,	{MCL}
போட்டி	N_NN	I-NP	potti,N,,,,,	o
ஏப்ரல்	N_NNP	B-NP	epral,N,,,,,	o
5-ம்	QT_QTO	B-NP	5,num,,sg,,,	o
தேதி	N_NN	I-NP	wewi,N,,,,,	o
தொடங்கவுள்ளது	V_VM_VF	B-VGF	woVtafku,V,PRESENT,sg,3,n,RP-PRP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

முதல்	QT_QTO	B-NP	muwal,ADJ,,,,,	{MCL}
ஆட்டமே	N_NN	I-NP	Attam,N,,,,,	o
ஹைதராபாத்	N_NNP	B-NP	hEwarApAw,N,,,,,	o
-	RD_SYM	I-NP	-,punc,,,,,,	o
பெங்களூர்	N_NNP	B-NP	peVfkalYUr,N,,,,,	o
அணிகளுக்கு	N_NN	I-NP	aNi,N,ukku-DAT,pl,,,	o
இடையேதான்	V_VM_VF	B-VGF	PSP+PSP	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

ஹைதராபாத்தில்	N_NN	B-NP	hEwarApAw,N,il-LOC,,,,	{MCL}
இப்போட்டி	N_NN	B-NP	potti,N,,,,,	o
நடைபெறுகிறது	V_VM_VF	B-VGF	natEpeVrYu,V,PRESENT,sg,3,n,	o
.	RD_PUNC	I-VGF	&dot;,punc,,,,,,	{/MCL}

கோலியின்	N_NNP	B-NP	koli,N,inY-GEN,,,,	{RP}
பேட்டியை	N_NN	I-NP	petti,N,E-ACC,,,,	o
வைத்துப்	V_VM_VNF_VBN	B-VGNF	vE,V,,,,,VBP	o
பார்க்கும்போது	V_VM_VNF_RP_PSP	I-VGNF	pAr,V,FUTURE,,,,RP-PSP-PSP	{/RP}
பெங்களூர்	N_NNP	B-NP	peVfkalYUr,N,,,,,	{COM}
அணியின்	N_NN	I-NP	aNi,N,inY-GEN,,,,	o
ஆரம்ப	N_NN	I-NP	Arampa,ADJ,,,,,	o
ஆட்டங்களில்	N_NN	I-NP	Attam,N,il-LOC,pl,,,	o
கோலி	N_NNP	B-NP	koli,N,,,,,	o
இடம்பெற	V_VM_VNF_INF	B-VGNF	itampeVrYu,V,,,,,INF	o
வாய்ப்பில்லை	RP_NEG	I-VGNF	vAyppu,N,,,,,	o
என்று	CC_CCS	B-CCP	eVnYrYu,UT,,,,,	{/COM}
அறியப்படுகிறது	V_VM_VF	B-VGF	arYi,V,PRESENT,sg,3,n,RP-PRP	{/MCL}


